Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors
1440,너에게만 들려주고 싶어,2017-05-25,2040000,0.0,2040000,255,255,1,1,한국,한국,(주)도너츠컬처,(주)액티버스엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",박병환,"팀,손하정,최종남,차수빈,김나온"
1455,맛있는 섹스 누나 친구-감독판,2018-04-17,1188000,0.0,1188000,244,244,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,
1455,아내의 외도: 감독판,2018-04-17,1188000,0.0,1188000,244,244,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
1458,어느날,2017-04-05,1358500,0.0,1846581582,243,234829,5,16,한국,한국,(주)인벤트스톤,"오퍼스픽쳐스(유),CGV아트하우스",15세이상관람가,멜로/로맨스,이윤기,"김남길,천우희,박윤호,박태영,배유리,전유림,신영진,정태인,유경훈,이미소,이상원,이승연,황혜인,남영선,남영선,이승연,민무제,강신철,이수인,박희본,김현수,정순원,배은우"
1469,내 엄마의 친구,2018-05-17,1292000,0.0,1292000,239,239,20,20,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,김현진
1471,오목소녀,2018-05-24,1783700,0.0,1783700,238,1657,17,41,한국,한국,㈜인디스토리,㈜인디스토리,전체관람가,드라마,백승화,"박세완,안우연,이지원,장햇살,조경현,김정영,공격,김영민,김진아,김화범,김효진,박주희,여영은,이진주,정요한,진종민,황수진,황태성,남진복,윤정로"
1471,행성탈출: 반란의 서막,2017-07-26,1904000,0.0,1904000,238,238,1,1,호주,호주,,(주)액티버스엔터테인먼트,15세이상관람가,"액션,SF",쉐인 아베스,"켈란 루츠,다니엘 맥퍼슨"
1475,서바이벌 패밀리,2018-01-18,1141000,0.0,1141000,236,280,7,38,일본,일본,,윤스,전체관람가,코미디,야구치 시노부,"코히나타 후미요,후카츠 에리"
1483,로드 투 로마,2017-12-14,1348000,0.0,1348000,234,442,5,52,미국,"미국,스페인,이탈리아",,(주)티앤엘엔터테인먼트,15세이상관람가,"멜로/로맨스,코미디",엘라 렘하겐,"사라 제시카 파커,라울 보바,로지 데이,클라우디아 카르디날레"
1488,이수아,2017-11-29,1129000,0.0,1129000,233,241,4,23,한국,한국,(주)파란프로덕션,(주)콘텐츠윙,청소년관람불가,드라마,손현우,"조수하,김경윤,손현우,이정훈,조유정,송미란,손성찬,이수아"
1493,야경 : 죽음의 택시,2017-12-20,1528500,0.0,1528500,231,231,2,31,한국,한국,"(주)영화맞춤제작소 영화공장,블리트필름",(주)영화맞춤제작소 영화공장,15세이상관람가,"공포(호러),미스터리,스릴러",오인천,"주민하,정보름,정성훈,박건우,오인천"
1496,여선생,2017-09-21,1212000,0.0,1212000,230,230,20,20,한국,한국,(주)영화사히트,(주)영화사히트,청소년관람불가,코미디,김대성,
1508,덫,2017-07-13,1436000,0.0,1436000,228,228,5,69,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,스릴러",윤여창,"이태광,유연비,최민주,이유진,김진환"
1508,원죄,2018-04-19,1739600,0.0,1739600,228,228,6,43,한국,한국,엠에스케이컨텐츠,이언픽쳐스,청소년관람불가,드라마,문신구,"김산옥,백승철,이현주,김도연,김동준,김원중,김윤정,김태연,김찬우,박상준,오대섭,이민호,이정근,이현정,최대성,손경원,박성배,최광덕"
1519,일진,2018-03-15,1322000,0.0,1322000,224,224,5,74,한국,한국,㈜리필름,(주)드림팩트엔터테인먼트,청소년관람불가,액션,이수성,"이승용,고진수,여주영,김민,지웅배,김윤지,김지은,박상욱,박상욱,이광기,이재한,이정현,최소담,홍가,홍가"
1526,로미오와 줄리엣,2018-05-20,5161500,0.0,5161500,223,0,11,18,독일,독일,,(주)케빈앤컴퍼니,12세이상관람가,"공연,드라마,멜로/로맨스",위르겐 플림,"후안 디에고 플로레즈,아이다 가리풀리나"
1531,라이언,2017-02-01,1325000,0.0,779680700,221,104439,1,2,호주,"호주,영국,미국",,(주)이수C&E,12세이상관람가,드라마,가스 데이비스,"데브 파텔,루니 마라,니콜 키드먼,데이빗 웬햄,타니시타 차터제,이몬 파렌,디프티 나발"
1552,초대남,2017-05-23,1087000,0.0,1087000,215,215,20,20,한국,한국,(주)제이디테크,(주)제이디테크,청소년관람불가,멜로/로맨스,강유민,"이은미,한나,조배성,이재현"
1558,그녀의 인생은 잘못이 없어,2018-04-19,1629000,0.0,1629000,213,213,4,15,일본,일본,,(주)엔케이컨텐츠,청소년관람불가,드라마,히로키 류이치,"타키우치 쿠미,코라 켄고,미츠이시 켄,에모토 토키오"
1561,교주전: 천공의 눈,2017-09-21,1119000,0.0,1119000,212,247,6,38,중국,중국,,주식회사 풍경소리,15세이상관람가,"판타지,액션,멜로/로맨스",양뢰,"왕대륙,장천애,임달화"
1596,나쁜 엄마,2018-04-26,1107000,0.0,1107000,201,201,18,20,한국,한국,(주)투모션,(주)투모션,청소년관람불가,멜로/로맨스,현재훈,
1596,스톰 인사이드,2017-05-11,1181000,0.0,1586000,201,282,4,36,프랑스,프랑스,,알토미디어(주),15세이상관람가,"드라마,스릴러,멜로/로맨스",파브리스 카모인,"마리나 포이스,사미 부아질라,루이-도 드 렝퀘셍,발레리 돈젤리,라디보제 부크빅"
1606,은밀한 교육의 비밀,2017-12-07,942000,0.0,942000,199,199,22,59,미국,미국,,(주)케이알씨지,청소년관람불가,스릴러,"제임스 프랭코,파멜라 로만노프스키",제임스 프랭코
1606,클로버,2017-11-29,1568000,0.0,1568000,199,199,2,18,일본,일본,,(주)에이원엔터테인먼트,12세이상관람가,"멜로/로맨스,코미디",후루사와 다케시,"타케이 에미,나가야마 켄토"
1617,지워야 산다,2017-11-23,1036000,0.0,1036000,195,195,19,45,한국,한국,밀크픽처스,밀크픽처스,청소년관람불가,"범죄,스릴러",이기호,"허정민,명지훈,조용근,이세미,김기두,유희제"
1620,젊은 형수: 참을 수 없는 맛-감독판,2017-09-11,1047000,0.0,1047000,194,194,19,23,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"드라마,멜로/로맨스",박은수,
1627,수춘도 2: 수라전장,2017-11-23,845000,0.0,845000,191,191,5,56,중국,중국,,주식회사 풍경소리,15세이상관람가,"액션,드라마",루양,장첸
1627,청춘연애,2017-04-20,1060500,0.0,1073500,191,196,1,21,중국,중국,,즐감,12세이상관람가,멜로/로맨스,주척여,"유역비,크리스"
1633,안티갱 스쿼드,2017-12-07,1070000,0.0,1070000,189,189,5,56,프랑스,프랑스,,(주)티앤엘엔터테인먼트,15세이상관람가,"범죄,액션,스릴러",벤자민 로체르,"장 르노,카테리나 뮤리노"
1637,여동생 커플 훔쳐보기,2018-04-19,1065000,0.0,1065000,188,188,20,20,한국,한국,(주)로이테미디어,(주)로이테미디어,청소년관람불가,"멜로/로맨스,드라마",왕지방,이수
1640,두근두근,2017-09-18,992000,0.0,992000,187,187,21,21,한국,한국,(주)플랜오십일,(주)플랜오십일,청소년관람불가,멜로/로맨스,노진수,"박주현,김미지"
1643,재심,2017-02-15,1527000,0.0,19266319637,186,2421197,1,4,한국,한국,(주)이디오플랜,"오퍼스픽쳐스(유),CGV아트하우스",15세이상관람가,드라마,김태윤,"정우,강하늘,김해숙,이동휘,한재영,이경영,박희정,우상기,조해진,유지현,이다은,이동희,이동준,이승훈,한하늘,이정수,이정은,이종재,김진욱,김소진,김하나,최정헌,전소현,우상기,민진웅,김영재,하성광,곽자형,백익남"
1644,"다시, 벚꽃",2017-04-06,1243000,0.0,54457500,185,6793,7,72,한국,한국,(주)MBC,(주)영화사 진진,12세이상관람가,다큐멘터리,유해진,"장범준,이철수,장조아,오혜원,이동민,이승준"
1644,딸의 친구 2,2017-10-18,1038000,0.0,1038000,185,185,20,20,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,계장혁,
1650,섹스 인 더 게임,2018-03-28,1021000,0.0,1021000,184,184,20,20,한국,한국,영드래곤 미디어,영드래곤 미디어,청소년관람불가,,신성진,"이유미,최수락"
1654,어린 누나,2018-03-07,1019000,0.0,1019000,183,183,20,20,한국,한국,너바나 필름,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,김태수,이지현
1654,처녀 사냥,2018-01-31,1019000,0.0,1019000,183,183,19,20,한국,한국,너바나 필름,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,"김태수,김태수","김정민,김기영"
1662,2017복상사,2017-11-09,1009000,0.0,1009000,182,182,20,20,한국,한국,(주)한사리미디어,(주)한사리미디어,청소년관람불가,기타,김철수,
1662,엄마 애인,2018-01-29,1012000,0.0,1012000,182,182,20,20,한국,한국,모히또필름,(주)에이블엔터테인먼트,청소년관람불가,멜로/로맨스,"정진호,정진호","백슬비,이지현,김필수"
1672,가루지기: 변강쇠 더 비기닝 - 무삭제판,2017-09-21,1002000,0.0,1002000,181,181,20,20,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,정진호,"배선아,한세희"
1672,그녀의 깊은 정사-감독판,2017-09-14,937000,0.0,937000,181,181,19,30,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"드라마,멜로/로맨스",이전,
1672,달콤한 채찍,2017-11-02,1007000,0.0,1007000,181,181,20,20,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,멜로/로맨스,지슬,이경민
1672,도쿄 느와르,2017-12-14,1193000,0.0,1193000,181,181,1,3,일본,일본,,시네마 뉴원,청소년관람불가,"멜로/로맨스,드라마","쿠마자와 나오토,이시오카 마사토","요시모토 다카미,나카무라 아이미,요시노 키미카,세키 아야"
1677,딸의 애인,2018-05-04,995000,0.0,995000,180,180,20,20,한국,한국,골드피쉬프로덕션,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,계장혁,
1677,사촌누나와 동거-무삭제,2017-12-21,1000000,0.0,1000000,180,180,20,20,한국,한국,(주)이놀미디어,(주)이놀미디어,청소년관람불가,기타,김순수,"이은미,강민우"
1677,어린 이모,2018-05-09,1000000,0.0,1000000,180,180,20,20,한국,한국,너바나 필름,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,계장혁,
1677,어린 처제,2018-05-04,1000000,0.0,1000000,180,190,20,20,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,최우성,
1677,젊은남편 젊은아빠,2017-10-19,996000,0.0,996000,180,180,20,20,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,기타,최원준,
1677,형님 아내4(우주공주 춘향),2018-04-25,995000,0.0,995000,180,180,20,21,한국,한국,이돌영화사,이돌영화사,청소년관람불가,,이돌,윤재
1677,화끈한 홈서비스,2018-04-24,1000000,0.0,1000000,180,180,20,20,한국,한국,(주)제이에이와이이엔터테인먼트,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,"노승택,노승택",고재경
1689,다이하드 스왓,2017-09-01,1937000,0.0,1937000,179,179,14,31,캐나다,캐나다,,(주)케이알씨지,청소년관람불가,액션,앨런 웅거,도미닉 퍼셀
1689,변강쇠 VS 어우동 - 무삭제판,2017-11-28,990000,0.0,990000,179,179,20,20,한국,한국,모히또필름,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,정진호,
1689,신어우동 - 무삭제판,2017-11-28,990000,0.0,990000,179,179,20,20,한국,한국,너바나 필름,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,김태수,
1689,아내의 101번째 결혼 무삭제판,2017-12-07,995000,0.0,995000,179,179,20,20,한국,한국,(주)씨맥스커뮤니케이션즈,(주)레드언더미디어,청소년관람불가,멜로/로맨스,최석원,이채담
1689,어린 엄마,2018-01-10,997000,0.0,997000,179,179,20,20,한국,한국,(주)에이블엔터테인먼트,(주)에이블엔터테인먼트,청소년관람불가,멜로/로맨스,"계장혁,계장혁","이지현,김필수"
1689,어린 형수 3,2017-11-28,995000,0.0,995000,179,179,19,20,한국,한국,핵존슨,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,최우성,"장인혁,이정연"
1689,요정 미인관 무삭제판,2017-11-30,991000,0.0,991000,179,179,20,20,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,,에로핑,한가희
1689,첫경험,2018-01-10,998000,0.0,998000,179,179,19,20,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,"김태수,김태수","이수,민도윤"
1700,속사정,2017-05-18,901000,0.0,901000,177,177,20,22,한국,한국,RGB,THE 픽쳐스,청소년관람불가,스릴러,조일준,"지은서,김광석,이장미,우진영,이경민"
1700,원정여행,2017-08-31,937000,0.0,937000,177,177,20,20,한국,한국,참프로덕션,THE 픽쳐스,청소년관람불가,멜로/로맨스,국만중,박주빈
1700,육체인터뷰,2017-07-14,931000,0.0,931000,177,177,20,20,한국,한국,(주)인포투스,(주)인포투스,청소년관람불가,멜로/로맨스,에로핑,임시우
1700,음란 기생 - 무삭제판,2017-07-11,931000,0.0,931000,177,177,20,20,한국,한국,너바나 필름,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,김태수,
1700,일대일,2017-07-31,932000,0.0,932000,177,177,20,20,한국,한국,(주)그라운드미디어,(주)그라운드미디어,청소년관람불가,"멜로/로맨스,코미디",정미나,"서한,윤세나,상우,강한나,정은"
1706,누드모델,2017-06-01,891000,0.0,891000,176,176,20,21,한국,한국,판타스틱룸미디어,판타스틱룸미디어,청소년관람불가,"멜로/로맨스,스릴러",오상원,노성균
1706,올래?! 천사들의 도시편,2017-09-13,933000,0.0,933000,176,176,20,20,한국,한국,(주)제이에이와이이엔터테인먼트,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,노승탁,
1706,처음엔 다 그래,2017-09-14,950000,0.0,950000,176,176,16,16,한국,한국,컨버전스티비,컨버전스티비,청소년관람불가,,박선재,
1706,힐링캠프 : 한 세상,2017-06-22,878000,0.0,878000,176,176,20,20,한국,한국,참프로덕션,THE 픽쳐스,청소년관람불가,멜로/로맨스,국만중,"양민우,진달래,윤정희,이상수,이성훈,이슬"
1712,썸 - 은밀한 이야기 : 무삭제판,2017-05-22,887000,0.0,887000,175,175,20,20,한국,한국,(주)스토리제이,(주)스토리제이,청소년관람불가,기타,송정규,
1712,옆집여자,2017-06-20,881000,0.0,881000,175,175,20,20,한국,한국,배드픽쳐스,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,"마의성,정태성","이상헌,신유주,김동일,서아연,윤지아,위지웅"
1712,티켓 다방 - 무삭제판,2017-06-16,876000,0.0,876000,175,175,20,20,한국,한국,너바나 필름,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,김태수,
1717,발칙한 동거,2018-01-15,963000,0.0,963000,173,173,20,20,한국,한국,노바엔터테인먼트,노바엔터테인먼트,청소년관람불가,,오재학,김동수
1717,쾌락 도우미 무삭제,2018-01-18,964000,0.0,964000,173,173,20,20,한국,한국,노바엔터테인먼트,노바엔터테인먼트,청소년관람불가,,김재승,
1717,쾌락의 밀실 무삭제,2018-03-29,960000,0.0,960000,173,173,20,20,한국,한국,노바엔터테인먼트,노바엔터테인먼트,청소년관람불가,"멜로/로맨스,스릴러",김경훈,
1723,공조,2017-01-18,1320000,0.0,63783051326,172,7817654,1,5,한국,한국,"(주)제이케이필름,(주)씨제이이엔엠,(주)영화사 이창,(주)에이치비엔터테인먼트",(주)씨제이이엔엠,15세이상관람가,액션,김성훈,"이재남,현빈,유해진,김주혁,장영남,이해영,임윤아,이동휘,박형수,서은지,신유철,공정환,김준한,신문성,엄효섭,홍인,임용순,엄지만,신현빈,김종태"
1723,섹스의 목적 - 감독판,2017-12-14,888000,0.0,888000,172,172,23,32,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마","이민,이민",
1723,올리고당 더 무비,2017-07-04,887000,0.0,887000,172,172,20,20,한국,한국,(주)농담,(주)농담,청소년관람불가,"성인물(에로),코미디,멜로/로맨스,스릴러,드라마",노진수,
1730,아들의 아내 무삭제,2018-01-11,905000,0.0,905000,171,171,20,20,한국,한국,노바엔터테인먼트,노바엔터테인먼트,청소년관람불가,,김재승,
1733,포크레인,2017-07-27,1081000,0.0,1081000,170,170,6,47,한국,한국,(주)김기덕 필름,(주)김기덕 필름,15세이상관람가,드라마,이주형,"엄태웅,이진성,김경익,심정완,정세형,이태균,박정근,박지혜,박진수,유상혁,이가경,이자은,김근영,장진희,김수현,윤태희,신유람,서도빈,류성록"
1733,형수의 직업,2017-08-31,913000,0.0,913000,170,170,20,20,한국,한국,(주)마이애미미디어,(주)마이애미미디어,청소년관람불가,"성인물(에로),멜로/로맨스",노현진,"박주빈,민도윤"
1746,아내의 동영상,2017-04-27,847000,0.0,955000,167,189,20,20,한국,한국,제이프러스미디어,제이프러스미디어,청소년관람불가,멜로/로맨스,강명진,박주빈
1746,어떤 하루,2017-06-28,1248000,0.0,1248000,167,248,5,47,한국,한국,청주대학교 영화학과,(주)무빙픽쳐스컴퍼니,15세이상관람가,드라마,"정가영,전선호,최진혁","최수인,김영서,이지민"
1746,월하,2017-12-20,1211500,0.0,1211500,167,167,1,25,한국,한국,"(주)영화맞춤제작소 영화공장,블리트필름",(주)영화맞춤제작소 영화공장,15세이상관람가,"공포(호러),미스터리,스릴러",오인천,"윤진영,정성훈,김준섭,오인천"
1750,나의 노예가 되어주세요 감독판,2017-11-30,921000,0.0,921000,166,166,19,23,일본,일본,,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",카메이 토오루,
1752,사촌여동생,2017-06-13,826000,0.0,826000,165,165,20,20,한국,한국,케이제이픽처스,케이제이픽처스,청소년관람불가,드라마,양호열,"유지원,박선우,한나,김종신,권범택"
1752,착한불륜,2017-04-25,837000,0.0,848000,165,170,20,20,한국,한국,(주)인포투스,(주)인포투스,청소년관람불가,멜로/로맨스,에로핑,
1759,내 아내의 초대남들:네토라레,2017-10-30,913000,0.0,913000,163,163,20,20,한국,한국,(주)마이애미미디어,(주)마이애미미디어,청소년관람불가,멜로/로맨스,노현진,"강민우,아리,윤상두"
1771,거짓말 애인-감독판,2018-02-21,785000,0.0,785000,161,161,22,22,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
1771,선 섹스 후 사랑,2017-08-03,851000,0.0,851000,161,161,20,20,한국,한국,(주)인터하우스,(주)인터하우스,청소년관람불가,멜로/로맨스,김현철,"오수현,이재호"
1771,엄마의 직업,2017-07-20,855000,0.0,855000,161,161,20,20,한국,한국,(주)마이애미미디어,(주)마이애미미디어,청소년관람불가,"드라마,멜로/로맨스",도봉산,
1771,정사의 맛 감독판,2017-11-15,881000,0.0,881000,161,161,19,26,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,
1782,가정부의 손맛 감독판,2017-09-05,804000,0.0,804000,159,159,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이전,
1782,대물 변강쇠,2017-12-19,798000,0.0,798000,159,159,21,21,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,"이동현,이동현",
1785,마운틴맨,2017-05-18,1110200,0.0,1110200,158,158,6,50,인도,인도,,M&M 인터내셔널,12세이상관람가,드라마,케탄 메타,"나와주딘 시디퀴,라드히카 압테"
1785,빈센트,2017-12-14,667500,0.0,667500,158,265,5,49,한국,한국,(주)인터하우스,"(주)인터하우스,노바엔터테인먼트",12세이상관람가,드라마,박보상,"홍경인,고유진,배슬기,김기연,유주오,윤선아,이영광,이재호,조채연,고경아,고봉성,선정하"
1791,맛섹 은밀한 경험 감독판,2017-11-22,868000,0.0,868000,157,157,19,23,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,
1798,아내와 제자들: 네토라레,2018-03-31,850000,0.0,850000,155,155,20,20,한국,한국,(주)마이애미미디어,(주)마이애미미디어,청소년관람불가,,노현진,윤상두
1801,금지된 애욕,2017-07-19,767000,0.0,767000,154,154,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
1801,맛있는 섹스 은밀한 동거,2017-08-08,767000,0.0,767000,154,154,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,드라마,이전,
1801,아름다운 엄마,2017-10-12,859000,0.0,859000,154,154,20,20,한국,한국,영화사 새사람,노바엔터테인먼트,청소년관람불가,기타,오재학,
1801,정사2: 친구 새엄마-감독판,2017-08-16,767000,0.0,767000,154,154,19,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,드라마,이동현,"최재경,이민욱"
1809,게임의 규칙,2017-06-01,754000,0.0,754000,153,90,1,16,중국,중국,,(주)컴퍼니엘,15세이상관람가,액션,가오 시시,"하윤동,타오,추자현"
1809,동창생의 목적 - 감독판,2018-01-17,825000,0.0,825000,153,153,21,28,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
1816,모아나,2017-01-12,1355000,0.0,18056417307,152,2311019,1,16,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,"론 클레멘츠,존 머스커","드웨인 존슨,아우이 크라발호,알란 터딕,제메인 클레멘트,테무에라 모리슨"
1816,불륜 정사의 맛-감독판,2018-02-14,793000,0.0,793000,152,152,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
1829,불륜의 시대 감독판,2017-12-26,754000,0.0,754000,150,150,21,21,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,박은수,이수
1832,이월화개,2017-05-30,914000,0.0,914000,149,149,6,89,중국,중국,,(주)케이알씨지,15세이상관람가,"액션,판타지",린난,
1848,데카당스: 섹스 중독 그녀,2018-01-04,807000,0.0,807000,147,147,22,22,멕시코,멕시코,,(유)조이앤시네마,청소년관람불가,드라마,호아킨 로드리게즈,
1848,정사 : 질투의 덫 - 감독판,2018-02-07,808000,0.0,808000,147,147,22,22,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"성인물(에로),멜로/로맨스",이민,
1855,전망 좋은 섹스-감독판,2018-01-24,800000,0.0,800000,146,146,21,21,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
1855,정사: 친구 엄마,2017-07-05,725000,0.0,725000,146,146,20,21,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이동현,"최재경,이민욱"
1883,슈퍼 버드,2017-04-06,710000,0.0,183154100,140,25964,4,6,멕시코,멕시코,,와이드 릴리즈(주),전체관람가,애니메이션,"리카르도 아나이즈,마이크 컨켈,라울 가르시아","에드워드 제임스 올모스,치치 마린,케이트 델 카스틸로"
1885,성판17: 남자들의 17가지 성적 판타지,2017-11-30,799000,0.0,799000,139,139,19,21,한국,한국,주식회사 레드아이스,즐감,청소년관람불가,"멜로/로맨스,코미디",송은주,"최재환,박경희,이준호"
1885,작은 엄마,2017-09-28,824000,0.0,824000,139,139,20,20,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,이리단,유리
1889,열대야,2018-05-24,1358000,0.0,1358000,138,202,1,2,한국,"한국,태국",이상우필름,이상우필름,15세이상관람가,"드라마,멜로/로맨스",김헌,"박현수,이재현"
1899,연상녀들 : 내가 가르쳐 줄게,2017-09-05,756000,0.0,756000,137,137,20,21,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,기타,이리단,
1899,풍운대전,2017-11-23,717000,0.0,717000,137,137,5,18,중국,중국,,(주)다날엔터테인먼트,15세이상관람가,"액션,전쟁,사극",진가상,"조문탁,홍금보"
1906,문영,2017-01-12,1151000,0.0,60590599,136,8112,1,17,한국,한국,,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,드라마,김소연,"김태리,정현,박완규,박정식"
1914,공즉시색 2,2018-02-01,807000,0.0,807000,135,135,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"멜로/로맨스,드라마",이리단,"이채담,민도윤,도모세,민도윤"
1923,일본 엄마 2,2017-11-02,791000,0.0,791000,133,133,20,21,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,김무원,
1923,탐정 당인: 차이나타운 살인사건,2018-03-08,613000,0.0,613000,133,133,1,13,중국,중국,,(주)누리픽쳐스,15세이상관람가,액션,진사성,"왕보강,류호연"
1930,가래떡의 맛: 감독판,2018-03-20,630000,0.0,630000,132,132,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,
1930,어느 독재자,2017-04-06,819000,0.0,15602700,132,2237,3,19,프랑스,"프랑스,영국,독일",,주식회사 디에스이이디,15세이상관람가,드라마,모흐센 마흐말바프,"미하일 고미아쉬빌리,다치 오르벨라쉬빌리"
1939,거짓말 2018: 감독판,2018-03-27,629000,0.0,629000,131,131,19,19,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,
1939,내 학생의 엄마 2,2017-11-09,776000,0.0,776000,131,131,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,곽영근,
1939,여자들 : 섹스의 만족도,2017-10-12,779000,0.0,779000,131,131,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,박창훈
1949,불륜 동창회,2018-03-02,772000,0.0,772000,130,130,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,"김지연,희우"
1949,야공작,2017-06-01,897000,0.0,897000,130,334,1,29,중국,"중국,프랑스",,(주)액티버스엔터테인먼트,15세이상관람가,"멜로/로맨스,드라마",다이 시지에,"유역비,여명,유엽,여소군"
1949,엄마친구 4,2018-01-04,774000,0.0,774000,130,130,20,20,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,"채준우,채준우",
1949,엄마친구들,2017-12-21,770000,0.0,770000,130,130,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이리단,
1949,외출 2,2017-12-14,771000,0.0,771000,130,130,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,곽영근,한석봉
1949,친구누나2,2018-02-08,773000,0.0,773000,130,130,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이리단,"민도윤,민도윤"
1949,헤븐허스트,2017-05-04,849000,0.0,849000,130,130,1,7,미국,미국,,(주)버킷스튜디오,청소년관람불가,"공포(호러),미스터리,스릴러",앤드류 C. 어린,
1964,3분 파트너,2017-08-17,707000,0.0,707000,129,129,17,21,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,박주영,유리
1964,내 친구 엄마,2018-03-15,767000,0.0,767000,129,129,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이리단,
1964,룸싸롱 여대생들,2018-03-29,765000,0.0,765000,129,129,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,"고재경,김현진,희우,유해종,최철민"
