Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors
4966,너무나 커버린 새아들이 좋아,2020-11-06 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),코지마 유키오,
4966,너의 아내와 하고있다,,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
4966,넣어달라 애원하는 옆집 아줌마,2022-05-26 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,노 서치 띵 에즈 몬스터,,100000,0,100000,20,20,1,1,호주,호주,,(주)이놀미디어,,"미스터리,공포(호러)",,
4966,노골적인 폭유녀의 노브라공격,2020-06-05 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
4966,노브라 코브라 : 나나미 절정을 보았다,2021-11-19 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,아사기리 키요시,
4966,농락당한 육체,2022-04-07 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,능숙하게 넣어준 그녀,2022-04-21 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,늦은 발정기,2021-04-16 00:00:00,100000,0,100000,20,20,1,1,한국,한국,주식회사 바나나픽쳐스,주식회사 바나나픽쳐스,청소년관람불가,성인물(에로),전성기,"한석봉,채승하"
4966,니꺼 내꺼 다 내꺼,2021-09-15 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,성인물(에로),캡틴김,"채승하,민도윤"
4966,다 해주는 이태리 가이드,,100000,0,100000,20,20,1,1,한국,한국,,,청소년관람불가,드라마,박은석,
4966,다른 남자의 물 빨아먹는 아내,2022-05-26 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,다섯커플의 결혼해 말어,2022-02-11 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,성인물(에로),김규태,
4966,다시 젖은 그녀,2021-12-07 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,단골의 요구: 결혼 전 날 지명한 남자,2022-01-28 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",,
4966,담보 대출: 당신에게 사랑 받고 싶어서,2022-03-10 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",사다오카 사다오,카와카미 나나미
4966,당신은 나에게 관심이 없다,2022-03-17 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",,
4966,대리섹스: 형수를 부탁해,,100000,0,100000,20,20,1,1,한국,한국,(주)이십일세기미디어,(주)이십일세기미디어,청소년관람불가,"성인물(에로),드라마",야신수,안소희
4966,더 네스트,,100000,0,100000,20,20,1,1,미국,미국,,(주)이놀미디어,,스릴러,,
4966,더 드라이버,2021-08-20 00:00:00,100000,0,100000,20,20,1,1,미국,미국,,(주)엘케이픽쳐스,15세이상관람가,"공포(호러),액션",위치 카오새야난다,마크 다카스코스
4966,더 레이크,,100000,0,100000,20,20,1,1,미국,미국,,,,"공포(호러),미스터리,스릴러",,"레이첼 멜빈,이자벨라 미코"
4966,더 맛있는 남의 떡,2022-03-31 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,더 캅스: 악마의 속삭임,,100000,0,100000,20,20,1,1,미국,미국,,,,스릴러,,"매튜 톰킨스,아놀드 보슬루,마이클 아이언사이드"
4966,더 텐트,,100000,0,100000,20,20,1,1,미국,미국,,,,"스릴러,드라마",,
4966,더 파티,2018-12-20 00:00:00,150000,0,65380450,20,7995,1,2,영국,영국,,(주)라이크콘텐츠,15세이상관람가,"코미디,드라마",샐리 포터,"패트리샤 클락슨,브루노 간츠"
4966,덫에 걸린 아내,2021-12-07 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,데드 앤트 - 거대개미의 습격,2020-08-13 00:00:00,100000,0,100000,20,20,1,1,미국,미국,,(주)도키엔터테인먼트,15세이상관람가,"액션,코미디",론 칼슨,"톰 아놀드,숀 애스틴"
4966,데스 밸리,2022-03-03 00:00:00,81000,0,81000,20,20,5,19,캐나다,캐나다,,주식회사 루믹스미디어,15세이상관람가,"액션,공포(호러)",매튜 니나버,제레미 니나버
4966,데스 오브 미,2021-02-05 00:00:00,100000,0,100000,20,20,1,1,기타,기타,,(주)엔케이컨텐츠,청소년관람불가,"공포(호러),스릴러",대런 린 보우즈만,"매기 큐,루크 헴스워스"
4966,데이지 쿼카: 세계에서 가장 무서운 동물,,160000,0,160000,20,20,1,1,호주,호주,,,,애니메이션,,
4966,도어스,,100000,0,100000,20,20,1,1,미국,미국,,,,SF,,"조쉬 펙,리나 에스코,윌슨 베델"
4966,동네방네 흘린 유부녀,2022-05-12 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",드래곤 니시카와,
4966,동생 보며 젖어버린 누나,2022-04-14 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,동서의 손맛,2021-03-17 00:00:00,100000,0,100000,20,20,1,1,한국,한국,주식회사 플릭스코,주식회사 플릭스코,청소년관람불가,"성인물(에로),드라마",최정자,유지아
4966,두 낫 리플라이,,100000,0,100000,20,20,1,1,미국,미국,,,,공포(호러),,잭슨 라스본
4966,뒷골목 러브호텔,2021-10-12 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,드래곤 솔져,2021-08-03 00:00:00,100000,0,100000,20,20,1,1,미국,미국,,주식회사 풍경소리,15세이상관람가,"판타지,액션",행크 브랙스톤,
4966,디판,2015-10-22 00:00:00,150000,0,43083900,20,5841,1,4,프랑스,프랑스,,그린나래미디어(주),청소년관람불가,드라마,자크 오디아르,"제수타산 안토니타산,칼리스와리 스리니바산,클로딘 비나시탐비"
4966,떡 편한 세상,2021-11-05 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,성인물(에로),리윤,
4966,또 다른 사육,,100000,0,100000,20,20,1,1,한국,한국,(주)이십일세기미디어,(주)이십일세기미디어,청소년관람불가,"성인물(에로),드라마",야신수,
4966,라이즈 오브 워리어 퀸: 부디카,2020-12-16 00:00:00,100000,0,100000,20,20,1,1,영국,영국,,(주)도키엔터테인먼트,15세이상관람가,액션,,
4966,라자루스,2021-12-13 00:00:00,100000,0,100000,20,20,1,1,미국,미국,,(주)스토리제이,15세이상관람가,액션,R.L. 스콧,"코스타스 맨다이어,셰인 브롤리"
4966,락트 인,,100000,0,100000,20,20,1,1,미국,미국,,,,"범죄,스릴러",,"미나 수바리,제프 파헤이,매니 페레즈,브루노 비치어"
4966,로마 자매의 성욕,,100000,0,100000,20,20,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,박은석,
4966,로마-저항군의 탄생,2020-12-10 00:00:00,100000,0,100000,20,20,1,1,영국,영국,,(주)도키엔터테인먼트,15세이상관람가,액션,,
4966,로스트 바이킹: 전쟁의 신의 아들,2020-09-24 00:00:00,100000,0,100000,20,20,1,1,영국,영국,,(주)도키엔터테인먼트,15세이상관람가,"액션,전쟁",,
4966,로테 초라! 무장 조직을 만든 여성들,,160000,0,160000,20,20,1,2,독일,독일,,,,다큐멘터리,,
4966,롱타임노섹스: 알몸 유혹 여동창생,2022-05-27 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",송정규,
4966,리벤지 오브 인사이트,2021-08-12 00:00:00,100000,0,100000,20,20,1,1,미국,미국,,(주)싸이더스,15세이상관람가,액션,"리비 쳉,켄 쳉","켄 쳉,마델린 지마,토니 토드"
4966,리얼 남편상사의 요구,2020-08-03 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),고바야시 이치로,
4966,마누라는 이웃집 흑형 바디 프렌드,2021-10-07 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,아리무라 노조미
4966,마음 급한 누나,2021-12-14 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,마지막 사랑,2020-09-04 00:00:00,85000,0,85000,20,20,20,20,한국,한국,(주)영진크리에이티브,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",윤준세,
4966,마지막 열차,,40000,0,40000,20,20,1,1,프랑스,"프랑스,이탈리아",,,,기타,피에르 그라니에-데페르,"헨리 아틀,모리스 비로드"
4966,마카오썸씽,2021-11-29 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)룬컴퍼니,(주)룬컴퍼니,청소년관람불가,"성인물(에로),드라마",리차드 킴,"민도윤,안소희"
4966,막내며느리,2021-11-30 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)룬컴퍼니,(주)룬컴퍼니,청소년관람불가,"성인물(에로),드라마",이시영,
4966,맛 좋은 시골 무: 아래로 먹는 일본 새댁,2021-10-21 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,토노 미호
4966,맛있는 섹스 그리고 언니들,2020-06-26 00:00:00,80000,0,80000,20,20,19,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"성인물(에로),멜로/로맨스",신효성,
4966,맛있는 육밥,,100000,0,100000,20,20,1,1,한국,한국,주식회사 플릭스코,주식회사 플릭스코,청소년관람불가,"성인물(에로),드라마",한동연,
4966,맛있는 장모,,100000,0,100000,20,20,1,1,한국,한국,(주)나우콘텐츠,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",노현진,이수
4966,맛집:친구 엄마 무삭제,2022-02-15 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)뮤직엔닷컴,(주)뮤직엔닷컴,청소년관람불가,성인물(에로),제임스 오,
4966,매일 섹스 연습 테니스 동호회,2022-01-20 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",,시노다 유우
4966,먹어주는 유부녀,2020-09-14 00:00:00,85000,0,85000,20,20,20,20,한국,한국,(주)영진크리에이티브,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",윤준세,
4966,메리 고 라운드,,96500,0,595500,20,97,1,3,프랑스,프랑스,,,,"범죄,드라마",자크 리베트,"마리아 슈나이더,조 달레산드로"
4966,메리 위도우,,108000,0,108000,20,20,1,3,미국,미국,,,,"드라마,멜로/로맨스",에리히 폰 슈트로하임,존 길버트
4966,몰래 먹는 잠든 친구 여친,2022-05-17 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)뮤직엔닷컴,(주)뮤직엔닷컴,청소년관람불가,성인물(에로),제너럴리스트,
4966,몸으로 대출 갚는 유부녀,2022-02-08 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)뮤직엔닷컴,(주)뮤직엔닷컴,청소년관람불가,성인물(에로),제너럴리스트,
4966,몸짱 시아버지와 젖 큰 새아가,,100000,0,100000,20,20,1,1,한국,한국,(주)담화,,청소년관람불가,성인물(에로),오강쇠,
4966,못 참고 삽입한 그날,2022-05-05 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,무인지대,,126000,0,126000,20,20,1,2,포르투갈,포르투갈,,,,다큐멘터리,,
4966,미녀 홈헬퍼 : 적성에 딱 맞는 봉사,2022-04-07 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",니쿠손,
4966,미녀들의 색수다,,100000,0,100000,20,20,1,1,일본,일본,,(주)빅콘미디어,청소년관람불가,드라마,,하나사키 이안
4966,미시시피의 인어,,104000,0,1709000,20,317,1,2,프랑스,"프랑스,이탈리아",,,,"멜로/로맨스,범죄",프랑수아 트뤼포,"장 폴 벨몽도,까뜨린느 드뇌브"
4966,미즈노의 가터벨트,2020-07-03 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다나카 켄타로,
4966,바로 옆에서 붙어먹은 부인,2022-05-04 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",,
4966,방콕 어린형수,2020-06-05 00:00:00,60000,0,60000,20,20,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"성인물(에로),멜로/로맨스",신효성,
4966,배달의 만족 : 그여자의 자취방,2022-03-18 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",송정규,
4966,백만달러와 시체,,100000,0,100000,20,20,1,1,미국,미국,,,,"공포(호러),스릴러",,"리차드 리엘,레이첼 알리그"
4966,변신,,200000,0,200000,20,20,1,2,필리핀,필리핀,,,,기타,,
4966,변태 최면술사,,100000,0,100000,20,20,1,1,일본,일본,,(주)티씨알씨앤엠,청소년관람불가,성인물(에로),,아즈마 린
4966,변태학원의 미녀 수강생,,100000,0,100000,20,20,1,1,일본,일본,,(주)빅콘미디어,청소년관람불가,드라마,,
4966,별장하녀들 무삭제,2021-08-30 00:00:00,100000,0,100000,20,20,1,1,한국,한국,주식회사 패콘,(주)룬컴퍼니,청소년관람불가,"성인물(에로),드라마,범죄",패콘,
4966,보안노출,2021-10-20 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)룬컴퍼니,(주)룬컴퍼니,청소년관람불가,"성인물(에로),범죄",리차드 킴,
4966,보이스,,100000,0,100000,20,20,1,1,미국,미국,,,,"공포(호러),스릴러",,"애슐리 벨,조던 래드,레슬리 이스터브룩"
4966,보지 말아야 할 것을 본 자,2022-05-12 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",드래곤 니시카와,혼다 미사키
4966,봐주길 원한 친구엄마,2020-08-03 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),고바야시 이치로,
4966,부도난 공장: 아내 음부 어음,,100000,0,100000,20,20,1,1,일본,일본,(주)씨맥스커뮤니케이션즈,,청소년관람불가,드라마,,
4966,부적절한 삽입,2021-10-13 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,부하직원 아내의 맛,2022-05-19 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,불량 주부 섹스 주선 사이트,,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,카토 츠바키
4966,불륜 성욕 폭발: 헝크러진 욕정,2021-12-17 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
4966,불륜 운전 연수: 여보 그 스틱이 아냐!,2021-09-16 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
4966,불륜 유부녀: 아르바이트의 목적,,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,아사기리 키요시,카와카미 나나미
4966,불륜 유부녀와 음란한 노처녀,2021-08-17 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,불륜 유부녀의 사정,2022-05-05 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,불륜 질투: 섹스를 싫어하는 아내,,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,아사기리 조,
4966,불륜에 미쳐 날 싫어하는 아내,,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,아사기리 키요시,
4966,불륜의 대가,,100000,0,100000,20,20,1,1,일본,일본,,(주)티씨알씨앤엠,청소년관람불가,성인물(에로),,아리무라 노조미
4966,불륜의 힘: 나를 벌레 취급한 아내,,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
4966,불륜축제-깊숙한 그곳에,2020-10-05 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사사키 히로히사,"사쿠라 미유키,하스미 쿠레아"
4966,불여시:일본 여직원의 질투,2019-12-24 00:00:00,100000,0,101000,20,21,1,1,한국,한국,(주)뮤직엔닷컴,(주)뮤직엔닷컴,청소년관람불가,성인물(에로),제임스 오,
4966,뷰티풀 데이 인 더 네이버후드,,140000,0,140000,20,20,1,2,미국,"미국,중국",,,,드라마,마리엘 헬러,"톰 행크스,매튜 리스"
4966,블라인드 파이어: 죄와 벌,,100000,0,100000,20,20,1,1,미국,미국,,,,"범죄,스릴러,드라마",,"브라이언 게라그티,샤론 릴"
4966,비트클럽,2021-06-28 00:00:00,100000,0,100000,20,20,1,1,한국,한국,주식회사 바나나픽쳐스,주식회사 바나나픽쳐스,청소년관람불가,성인물(에로),전성기,
4966,사돈의 팔촌,2016-05-12 00:00:00,183000,0,8323700,20,1179,1,8,한국,한국,피도 안마른 녀석들,서울독립영화제,15세이상관람가,"멜로/로맨스,드라마",장현상,"장인섭,배소은,문태건,조수향,김자영,임형태,남태부,장진훈,오유진,조수호,이유미,김한나,송유담,임지수,박성호,이형구"
4966,사랑해서 삽입하는 겁니다,2022-03-24 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,사촌누나의 성상담,2020-10-05 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄이치로,유키 미사
4966,사쿠라짱의 남성문제 연구소,,100000,0,100000,20,20,1,1,일본,일본,,(주)빅콘미디어,청소년관람불가,드라마,핫시이,
4966,살인귀를 키우는 여자,2019-12-09 00:00:00,162000,0,224000,20,28,1,7,일본,일본,,(주)미디어캐슬,청소년관람불가,"스릴러,공포(호러)",나카타 히데오,
4966,삼수생 길들여진 쾌락 과외,2022-04-08 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",송정규,
4966,삽입하기 좋은 날,2022-03-31 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,상상 특급 섹스,2021-10-20 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,상식개변 성욕 처리는 당연한 일,2022-03-14 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)뮤직엔닷컴,(주)뮤직엔닷컴,청소년관람불가,성인물(에로),제너럴리스트,
4966,"새로운 집, 섹스 메뉴얼",2022-05-04 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",송정규,
4966,새엄마는 오늘도 오르가즘,2020-09-04 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
4966,새엄마와 젖 큰 여동생,2022-03-18 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,성인물(에로),배덕성,
4966,새엄마의 극락목욕탕,2020-06-05 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
4966,새엄마의 욕망,2020-05-29 00:00:00,109000,0,109000,20,20,20,20,한국,한국,(주)영진크리에이티브,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",이동준,
4966,"색녀, 내 동생의 여자",2021-11-09 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,생존: 두 개의 세계,,100000,0,100000,20,20,1,1,미국,미국,,,,"드라마,멜로/로맨스,SF",,"도미니크 모나한,윌 패튼"
4966,서든피어,,40000,0,106000,20,47,1,1,미국,미국,,,,기타,데이비드 밀러,"조안 크로포드,잭 팰런스"
4966,선넘은 F컵 물리치료사,2020-12-04 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄이치로,
4966,선배는 연쇄삽입마,2022-04-29 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",송정규,
4966,세 며느리와 시아버지,2021-09-03 00:00:00,100000,0,100000,20,20,1,1,한국,한국,비스킷미디어,(주)레드언더미디어,청소년관람불가,드라마,이로운,
4966,세 여자의 유혹,2021-11-23 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,세상 속으로,,100000,0,100000,20,20,1,1,프랑스,프랑스,,,,드라마,,상드린 보네르
4966,세상엔 일방적 친절이란 없다,2022-04-14 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",,
4966,섹 마녀,2021-03-19 00:00:00,66000,0,66000,20,20,20,20,한국,한국,(주)영진크리에이티브,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",윤준세,
4966,섹스 24시 편의점: 카드 말고 다른 거 넣어주세요,2021-09-30 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,토노 미호
4966,섹스 봉사단: 육욕의 가정부,2021-12-03 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
4966,섹스 연금 적립 워킹맘,2021-10-14 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
4966,섹스 잘하는 여자들,2022-04-07 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,"섹스, 나랑할래?",2022-05-06 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",송정규,
4966,섹스게임에 빠진 이웃집 유부녀,,100000,0,100000,20,20,1,1,일본,일본,,(주)티씨알씨앤엠,청소년관람불가,성인물(에로),마메자와 마메타로,카와카미 나나미
4966,섹스라이팅,2021-11-12 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,성인물(에로),성이성,
4966,섹스시그널 : 마지막 오르가즘,2022-04-07 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",송정규,
4966,섹스의 여신,2022-01-06 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,섹시한 이웃 자매-무삭제판,,100000,0,100000,20,20,1,1,한국,한국,,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",이동준,지성
4966,소금맛이 나는 여자,2020-10-05 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),야마우치 다이스케,스즈카와 아야네
4966,소리 없는 부인: 남편까지 거리 1미터,2022-03-10 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",,토모다 마키
4966,소리 없이 부서진 행복,2022-04-14 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",,
4966,소문난 도쿄 구멍동서,2022-02-18 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,"성인물(에로),드라마",,
4966,속살 깊숙이 위로해 주는 여동생,2022-01-20 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,속살 보여준 누나,2022-02-15 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,수산시장 활어부인,2021-02-05 00:00:00,100000,0,100000,20,20,1,1,한국,한국,주식회사 플릭스코,주식회사 플릭스코,청소년관람불가,"성인물(에로),드라마",최정자,
4966,순진한 새댁의 아랫도리,2021-09-13 00:00:00,100000,0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,
4966,술취한 직장후배와 원나잇 가능,2020-12-04 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄이치로,
4966,숫처녀 같은 엄마친구,2020-06-05 00:00:00,100000,0,100000,20,20,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
