Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors,movieCd,fd_rank,w1_rank,w2_rank,w1_au,w2_au,w3_au,w1_av_sc,w2_av_sc,w3_av_sc,Distributor_Sc
1.0,닥터 스트레인지: 대혼돈의 멀티버스,2022-05-04,59767696750.0,0.221,59767696750.0,5617130.0,5617130.0,2691.0,197744.0,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지",샘 레이미,"베네딕트 컴버배치,엘리자베스 올슨,베네딕트 웡,레이첼 맥아담스,치웨텔 에지오포,소치틀 고메즈",20212855,1,1,1,3813804,5057599,5527520,2599.0,2357.8571428571427,1055.857142857143,A
2.0,범죄도시2,2022-05-18,52644281070.0,0.193999999999999,52644281070.0,5118273.0,5118273.0,2498.0,130518.0,한국,한국,"주식회사 빅펀치픽쳐스,(주)홍필름,(주)비에이엔터테인먼트","주식회사 에이비오엔터테인먼트,플러스엠 엔터테인먼트",15세이상관람가,"범죄,액션",이상용,"마동석,손석구,최귀화,박지환,허동원,하준,정재광,남문철,박지영,이주원,음문석,김찬형,이규원,전진오,이다일,김영성,차우진,박광재,백승익,최재훈,우강민,강덕중,송요셉,서문호,한우열,권혁범,박은우,이도은,김이현,허승,이태규,최광희,권태호,권지훈,전재형,신재환,김원경,천준호,이원행,정수원,김희,이해원,정수일,김태욱,최형우,이시형,김서원,손승범,손상경,박주환,한상경,정우람,정명군,김운영,안재만,이관민,김승환,김무성,김병민,최형락,전국진,김동주,김영준,한상철,이명자,신재용,정동룡,오명진,김상욱,정수용,이광기,이재혁,김대근,선율우,김승현,전정일,백요섭,전찬원,황정윤,이창훈,곽장륜,조용환,김민규,정인기,윤병희,이병희",20204548,1,1,1,4170888,7013437,9460315,2345.5714285714284,2427.714285714286,1574.7142857142858,A
4.0,해적: 도깨비 깃발,2022-01-26,12523963990.0,0.046,12523963990.0,1339242.0,1339242.0,1708.0,117320.0,한국,한국,"(주)어뉴,오스카10스튜디오",롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,"어드벤처,액션,코미디",김정훈,"조정우,김은준,강하늘,한효주,이광수,권상우,채수빈,오세훈,김성오,박지환,윤상돈,임세찬",20201965,1,1,1,750214,1122630,1230192,1665.428571428571,1533.7142857142858,900.0,A
5.0,신비한 동물들과 덤블도어의 비밀,2022-04-13,12287268510.0,0.045,12287268510.0,1192824.0,1192824.0,2207.0,105995.0,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"어드벤처,가족,판타지",데이빗 예이츠,"에디 레드메인,주드 로,매즈 미켈슨,캐서린 워터스턴,댄 포글러,앨리슨 수돌,에즈라 밀러,칼럼 터너,리차드 코일,올리버 마수치",20212725,1,1,1,533800,817484,1107115,2031.7142857142856,1238.0,1040.571428571429,A
6.0,더 배트맨,2022-03-01,9338714700.0,0.034,9338714700.0,904156.0,904156.0,2370.0,97369.0,미국,미국,,워너브러더스 코리아(주),15세이상관람가,"액션,범죄,드라마",맷 리브스,"로버트 패틴슨,폴 다노,조 크라비츠,앤디 서키스,제프리 라이트,콜린 파렐,피터 사스가드,존 터투로",20212973,1,1,2,523323,744956,829504,2247.5714285714284,1511.571428571429,868.5714285714286,A
7.0,씽2게더,2022-01-05,8185529050.0,0.03,8188147050.0,883782.0,884072.0,1251.0,72551.0,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,가스 제닝스,"매튜 매커너히,리즈 위더스푼,스칼렛 요한슨,태런 에저튼,토리 켈리,할시,퍼렐 윌리엄스,보노",20218764,3,3,3,329522,528352,687831,1084.2857142857142,869.2857142857143,917.4285714285714,B
8.0,킹메이커,2022-01-26,7313720610.0,0.027,7377557110.0,775583.0,783182.0,1185.0,80070.0,한국,한국,(주)씨앗필름,플러스엠 엔터테인먼트,15세이상관람가,드라마,변성현,"설경구,이선균,유재명,조우진,박인환,이해영,김성오,전배수,서은수,김종수,윤경호,김새벽,정재성,배종옥,진선규,이재원,김지훈,김주령,장인섭,윤세웅,서상원,허동원,김재화,최광제,윤사봉,이동용,최선규,홍현종,이지호,남승화,정수지,백익남,정우혁,곽동현,문정대,오봄길,송요셉,천재홍,성일,손경원,박세준,안동구,고동업,이동희,박찬규,이상택,김귀선,전현숙,김병철,조현숙,김두은,장예진,양진억,이화룡,마정필,김규인,류연수,곽자형,강홍렬,김동현,이서환,김진모,류대식,구민혁,유승일,전필재,나현민,박재현,선우,김미진,고재경,윤소담,김도영,석승훈,이규창,김경일,김병철,김용,박준형,이진호,장다은,장지연,정해은,전성원,허성재,임승민",20188441,2,2,2,408342,641379,720907,1146.0,1096.2857142857142,695.5714285714286,A
9.0,언차티드,2022-02-16,7116304100.0,0.026,7116304100.0,730924.0,730924.0,1536.0,77036.0,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"액션,어드벤처",루벤 플레셔,"톰 홀랜드,마크 월버그,안토니오 반데라스,소피아 알리,타티 가브리엘",20211200,1,1,2,416569,642089,694236,1431.857142857143,1098.571428571429,684.7142857142857,A
10.0,경관의 피,2022-01-05,6687389520.0,0.025,6734232520.0,679503.0,684681.0,1187.0,57409.0,한국,한국,리양필름(주),(주)에이스메이커무비웍스,15세이상관람가,"범죄,드라마",이규만,"이창윤,조진웅,최우식,박희순,권율,박명훈,홍기준,이얼,이현욱,백현진,박정범,원현준,손인용,연제욱,차엽,이도군,윤진영,김그림,임철형,곽민석,남문철,이성우,김준범,김재영,한갑수,이운산,정의욱,박기덕,서영화,박상훈,장서경,이준기,김한나,이동욱,박재철,한창현,허형규,정민성,김태겸,신철용,정종우,천재홍,조정환,백서빈,장래군,이택근,임영우,문정웅,김선웅,진시원,조한결,서호철,박응수,우수빈,강후재,이태구,정수일,정수용,박영빈,김태준,엄지만,김주아,이서안,박미애,이민영,김선문,이원희,이다령,이장규,이재은,임현욱,노성후,박희진,변동준,김곤,오진호,김유엽,송여진,이진영,김상욱,장의돈,오규택,장서이,임정옥,한동균,이왕수,최현종,황영수,이한승,정광필,신승빈,진지민,박응수,노은하,정성모,오진호",20199882,1,2,4,432894,579947,670784,1149.142857142857,719.4285714285714,657.7142857142857,B
11.0,극장판 주술회전 0,2022-02-17,6321179810.0,0.023,6321179810.0,636470.0,636470.0,843.0,65904.0,일본,일본,,(주)대교 미디어콘텐츠사업본부,15세이상관람가,애니메이션,박성후,"오가타 메구미,하나자와 카나,코마츠 미카코,우치야마 코우키,세키 토모카즈,나카무라 유이치,사쿠라이 타카히로",20223278,1,1,2,211998,325682,413113,674.0,718.0,602.7142857142857,D
12.0,이상한 나라의 수학자,2022-03-09,5040361520.0,0.019,5040361520.0,533315.0,533315.0,1357.0,72417.0,한국,한국,(주)조이래빗,(주)쇼박스,12세이상관람가,드라마,박동훈,"최민식,김동휘,박해준,박병은,조윤서,주진모,김원해,탕준상,김희정,강말금,김소숙,최재섭,주예린,이주한,정승길,류지훈,이한종,최재훈,김동현,이상현,신재휘,강준규,김태훈,이용빈,유혜림,김승태,황재순,차보미,최연우,고경민,김은석,차영주,이은형,김현선,정소용,이정섭,이지,조진결,김난희,김철호,김하람,신미영",20190299,1,1,1,273463,402674,479971,1239.571428571429,840.5714285714286,676.1428571428571,A
13.0,모비우스,2022-03-30,4662620390.0,0.017,4662620390.0,474560.0,474560.0,1696.0,71151.0,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"액션,어드벤처,드라마",다니엘 에스피노사,"자레드 레토,맷 스미스,아드리아 아르호나,자레드 해리스,타이레스 깁슨",20204431,1,1,1,344019,438143,467336,1584.142857142857,870.2857142857143,515.7142857142857,A
14.0,특송,2022-01-12,4172193200.0,0.015,4183274200.0,443177.0,444438.0,996.0,48006.0,한국,한국,(주)엠픽처스,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,액션",박대민,"박소담,송새벽,김의성,정현준,연우진,염혜란,한현민,허동원,오륭,조희봉,백도겸,권혁범,김예은,윤대열,박신운,유지수,강준규,박인수,양희명,박대원,신수오,김한수,차시원,김현민,정승현,유수정,김그림,한규원,안재현,이가경,강민지,신영훈,황원규,김수로,문성복,김기정,오세환,원진호,고영수,전석호,최덕문,유승호,박혜영",20192354,1,2,3,271889,418144,431904,962.2857142857144,841.2857142857143,247.57142857142856,A
16.0,니 부모 얼굴이 보고 싶다,2022-04-27,3882143780.0,0.0139999999999999,3882143780.0,403701.0,403701.0,1008.0,39119.0,한국,한국,"(주)더타워픽쳐스,이십세기폭스 인터내셔널 프로덕션,(주)리버픽쳐스",(주)마인드마크,15세이상관람가,드라마,김지훈,"설경구,오달수,천우희,문소리,고창석,김홍파,강신일,남기애,이미은,이지은,성유빈,유재상,정유안,정택현,박진우,노정의,전국향,박명신,정승길,손산,이승훈,윤경호,윤돈선,노진영,정도원,허인영,최희진,김재건,이나라,성열석,송광원,안승미,홍산,권귀빈,정병호,심훈기,김영,최정환,고용화,정미혜,이두열,한서윤,김건우,권수진,주동희,배유리,김세정,이상호,조전범,김정일,김윤식,안문주,이지훈,이주한,이다솔,이현일,이연우,백명재,임원선,박광진,홍은진,김영원,추국현,도윤섭,한기현,최선자,이봉규,김성오",20178501,2,1,2,271916,360231,400183,979.0,537.4285714285714,423.1428571428572,D
17.0,뜨거운 피,2022-03-23,3739156970.0,0.0139999999999999,3739156970.0,390925.0,390925.0,1279.0,53929.0,한국,한국,주식회사 고래픽처스,"(주)스튜디오디에이치엘,(주)키다리스튜디오",15세이상관람가,"범죄,드라마",천명관,"정우,김갑수,최무성,지승현,김해곤,윤지혜,이홍내,정호빈,김종구,이영석,차순배,허동원,이호철,이성우,배명진,정기섭,김강일,성낙경,현봉식,유순웅,최홍일,백수희,허지원,양희명,정영록,윤대열,윤탁,최광제,양지수,서정우,신미영,김우진,박지홍,김승현,김주희,김진혁,유현,최범호,서광재,이해성,전병덕,박상규,김흥태,이신영,이선주,박지원,김태현,천영암,이병수,유인혜,주재윤,남윤주,이익수,오지영,임유란,김리원,한희경,이은주,김탁,허성우,이경훈,김보경,조셉,박진수,김준섭,고남호,박영준,양영일,김지한,강은지,김시혜,서유림,임소현,안지훈,김병남,박세정,송태완,왕나경,황정윤,김영건,이다혜,이일현,정규연,고진우,김혜지,김정준,장현아,김다슬,최필규,김범준,김태균,서준영,진혁,왕경빈,서영수,장명진,한대훈,황진호,박원우,윤제문,정영주,김단비,김현",20199500,1,1,2,253279,341718,368222,1185.0,731.1428571428571,422.0,B
18.0,배드 가이즈,2022-05-04,3618061250.0,0.013,3618061250.0,380513.0,380513.0,844.0,22182.0,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"애니메이션,범죄,액션",피에르 페리펠,"샘 록웰,크레이그 로빈슨,안소니 라모스,아콰피나,재지 비츠",20224270,2,3,3,264774,336550,377466,685.4285714285714,518.7142857142857,240.0,B
19.0,수퍼 소닉2,2022-04-06,2811058210.0,0.01,2811058210.0,308768.0,308768.0,1129.0,27056.0,미국,미국,파라마운트 픽쳐스,롯데컬처웍스(주)롯데엔터테인먼트,전체관람가,"애니메이션,액션,어드벤처,코미디,가족,판타지,SF",제프 파울러,"제임스 마스던,짐 캐리,벤 슈왈츠,이드리스 엘바,티카 섬터",20212618,2,4,2,137576,214654,257959,774.1428571428571,556.8571428571429,325.85714285714283,A
20.0,나일 강의 죽음,2022-02-09,2242081480.0,0.008,2242081480.0,232883.0,232883.0,1041.0,34168.0,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"범죄,드라마,미스터리",케네스 브래너,"케네스 브래너,갤 가돗,아미 해머,에마 매키",20205443,1,1,4,163441,212590,227372,973.5714285714286,591.7142857142857,290.1428571428572,A
21.0,문폴,2022-03-16,1962767300.0,0.0069999999999999,1962767300.0,195344.0,195344.0,1174.0,32497.0,미국,미국,,(주)누리픽쳐스,12세이상관람가,"액션,드라마,스릴러,SF,어드벤처",롤랜드 에머리히,"할리 베리,패트릭 윌슨,존 브래들리,마이클 페나,도날드 서덜랜드",20223676,1,2,5,150109,187134,191011,1064.2857142857142,592.1428571428571,150.57142857142858,D
22.0,앵커,2022-04-20,1629168610.0,0.006,1629168610.0,166812.0,166812.0,1032.0,26612.0,한국,한국,"(주)인사이트필름,(주)어바웃잇,(주)디씨지플러스",(주)에이스메이커무비웍스,15세이상관람가,스릴러,정지연,"천우희,이혜영,신하균,차래형,박지현,남문철,임성재,김영필,이해운,정순원,박세현,서이수,김영아,박새힘,서지승,성찬호,정찬훈,마정필,김경민,김성준,김대흥,전세용,목규리,차준명,김세희,양은솔,유수정,이채린,한사명,신희철,강성락,이민하,김정환,신현규,김주연,문성현,김지아,도예림,송화현,오수민,김유현,이지,이미래,박장면,장우영,박정원,장유화,문혜인,양말복,김철윤,박세훈,안세원,박경찬,안민영,김태원,배단희,김지유,이윤재,홍나실,이동원,장준현,김수현,남지현,이대겸,박시현,김형석,한상조",20196669,2,3,5,122102,163901,165779,872.1428571428571,528.8571428571429,25.714285714285715,B
25.0,하우스 오브 구찌,2022-01-12,1415370730.0,0.005,1415370730.0,143605.0,143605.0,734.0,16256.0,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"범죄,드라마,스릴러",리들리 스콧,"레이디 가가,아담 드라이버,자레드 레토,제레미 아이언스,알 파치노,셀마 헤이엑",20211177,6,6,5,80621,113438,125106,641.5714285714286,394.57142857142856,54.142857142857146,B
26.0,웨스트 사이드 스토리,2022-01-12,1225528640.0,0.005,1232083640.0,122706.0,123143.0,754.0,15317.0,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"드라마,뮤지컬",스티븐 스필버그,"안셀 엘고트,레이첼 지글러,아리아나 데보스,데이비드 알바즈,마이크 파이스트",20193082,3,5,8,88494,111431,114042,681.2857142857143,406.4285714285714,16.857142857142858,A
28.0,극장판 안녕 자두야: 제주도의 비밀,2022-01-27,1068187980.0,0.004,1068187980.0,121169.0,121169.0,618.0,13709.0,한국,한국,아툰즈,(주)씨제이이엔엠,전체관람가,애니메이션,손석우,"여민정,정혜옥,김영은,양정화,정유미,정혜원,김새해,강성우,김현지,양정화,최준영,김영은,정혜옥,김새해,김다올,김현지,정유정,김영은,최준영,김다올,김새해,강성우,김다올,정유정,정유미,김현지,김다올,강성우",20212952,4,5,12,67681,93496,104110,560.1428571428571,386.7142857142857,191.42857142857144,A
29.0,앰뷸런스,2022-04-06,1142534110.0,0.004,1142534110.0,114739.0,114739.0,1033.0,23377.0,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,범죄",마이클 베이,"제이크 질렌할,야히아 압둘 마틴 2세,에이사 곤잘레스",20212724,1,3,5,91536,111281,112265,918.4285714285714,443.0,37.142857142857146,B
30.0,서울괴담,2022-04-27,1073718490.0,0.004,1073718490.0,112470.0,112470.0,474.0,8989.0,한국,한국,"쟈니브로스(주),플러스엠 엔터테인먼트",플러스엠 엔터테인먼트,15세이상관람가,공포(호러),홍원기,"김도윤,봉재현,서지수,김현정,셔누,최예원,알렉산드라 크리스틴 슈나이더만,추소정,오륭,이민혁,이수민,이열음,이영진,이호원,정원창,주학년",20217982,3,3,6,71067,97921,110346,430.0,137.14285714285714,121.28571428571428,A
32.0,안테벨룸,2022-02-23,899691250.0,0.003,899691250.0,95983.0,95983.0,638.0,14011.0,미국,미국,,(주)올스타엔터테인먼트,15세이상관람가,"미스터리,스릴러","제라드 부시,크리스토퍼 렌즈","자넬 모네,잭 휴스턴,지나 말론",20212741,3,4,4,68040,84762,91253,590.8571428571429,379.1428571428572,96.42857142857144,C
33.0,스텔라,2022-04-06,853798300.0,0.003,853798300.0,94213.0,94213.0,690.0,17674.0,한국,한국,(주)데이드림엔터테인먼트,씨제이 씨지브이(CJ CGV)(주),15세이상관람가,"코미디,드라마",권수경,"손호준,이규형,허성태,전노민,이중옥,고규필,김슬기,박세영,신신애,박영규,이연수,김견우,배제기,문수아,주석제,노정현,서동원,장정연,이주원,이효제,최서연,곽지혜,이효비,정시율,박정환,정수한,김영희,김도연,서문호,박상원,서은지,유병선,김건,손민준,천석현,이성우,이도군,김득겸,박재한,박진우,김현우,오채은,문수영,윤태인,나승현,양대성,유영복,신치영,오정환,박경현,김연정,김은경,김지은,이가영,홍근택,강민구,이한종,유용국,임종화,윤현길,최홍락,장현진,이한결,김희수,정영록,이민호,박종범,백옥균,허유리,박정인,임형준,성병숙,윤제문,최병모,이수형,이승호",20196906,4,2,4,68483,91339,93201,633.0,476.57142857142856,65.57142857142857,A
34.0,스펜서,2022-03-16,781131330.0,0.003,781131330.0,82989.0,82989.0,730.0,16502.0,영국,영국,,"(주)영화특별시에스엠씨,그린나래미디어(주)",12세이상관람가,드라마,파블로 라라인,"크리스틴 스튜어트,샐리 호킨스,티모시 스폴,숀 해리스,잭 파딩,잭 닐렌,프레디 스프라이,스텔라 고넷",20210541,3,4,6,50973,70232,76353,672.4285714285714,368.4285714285714,100.14285714285714,C
35.0,인민을 위해 복무하라,2022-02-23,709334190.0,0.003,709334190.0,79105.0,79105.0,598.0,12221.0,한국,한국,"주식회사 표범영화사,(유)조이앤시네마",(주)제이앤씨미디어그룹,청소년관람불가,"멜로/로맨스,드라마",장철수,"연우진,지안,조성하,정규수,김병만,장해민,장광,유순철,백수련,오용,리민,한일규,김용호,박성도,김요한,권성일,박우준,최승원,김상겸,조현섭,박진성,김준호,김효석,이상윤,칸,강민혁,김석,김세인,박이건,양우리,오희성,이재호,정태혁,최승두,윤현수,이로운,백승현,박성호",20208006,4,5,5,57602,69909,73865,541.8571428571429,330.85714285714283,71.71428571428571,D
36.0,그대가 조국,2022-05-25,679231490.0,0.003,679231490.0,72082.0,72082.0,496.0,3655.0,한국,한국,(주)켈빈클레인프로젝트,(주)엣나인필름,12세이상관람가,다큐멘터리,이승준,조국,20224634,3,3,3,189737,297910,319191,496.1428571428572,222.42857142857144,75.42857142857143,B
42.0,나의 촛불,2022-02-10,405835950.0,0.001,405835950.0,42123.0,42123.0,294.0,4337.0,한국,한국,주기자 유한회사,트윈플러스파트너스(주),전체관람가,다큐멘터리,"김의성,주진우","박영수,손석희,심상정,유시민,윤석열,추미애,고영태",20205261,3,8,31,29923,37823,40323,258.42857142857144,151.42857142857142,38.0,D
43.0,나이트메어 앨리,2022-02-23,401511820.0,0.001,401511820.0,40679.0,40679.0,461.0,6400.0,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,15세이상관람가,"범죄,드라마,스릴러",기예르모 델 토로,"브래들리 쿠퍼,케이트 블란쳇,토니 콜렛,윌렘 데포,리차드 젠킨스,루니 마라,론 펄먼,메리 스틴버겐,데이빗 스트라탄",20223743,5,7,7,27705,35490,38880,405.57142857142856,152.28571428571428,57.42857142857143,A
46.0,어나더 라운드,2022-01-19,333228390.0,0.001,335831390.0,35932.0,36204.0,175.0,3427.0,기타,기타,,(주)엣나인필름,15세이상관람가,"코미디,드라마",토마스 빈터베르그,"매즈 미켈슨,토마스 보 라센",20219626,11,10,10,14589,22523,29449,164.57142857142858,46.0,51.85714285714285,B
54.0,시라노,2022-02-23,203932200.0,0.001,203932200.0,24751.0,24751.0,195.0,3688.0,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"멜로/로맨스,뮤지컬,드라마",조 라이트,"피터 딘클리지,헤일리 베넷,켈빈 해리슨 주니어",20212708,7,12,10,18078,20630,21378,169.85714285714286,95.0,17.142857142857142,B
59.0,리코리쉬 피자,2022-02-16,213876700.0,0.001,213876700.0,21188.0,21188.0,222.0,3650.0,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"멜로/로맨스,드라마",폴 토마스 앤더슨,"알라나 하임,쿠퍼 호프만,숀 펜,톰 웨이츠,브래들리 쿠퍼,베니 사프디",20223302,7,11,20,13342,17375,18826,203.1428571428572,92.85714285714286,30.142857142857142,B
61.0,우연과 상상,2022-05-04,197568200.0,0.001,198632200.0,19987.0,20120.0,56.0,1774.0,일본,일본,,"그린나래미디어(주),(주)영화사 안다미로",15세이상관람가,"드라마,멜로/로맨스",하마구치 류스케,"현리,나카지마 아유무,시부카와 키요히코,우라베 후사코,카와이 아오바",20210962,7,7,16,10379,15814,19213,50.57142857142857,51.142857142857146,42.42857142857143,C
